"			2011-03",119,3.5,-1.2,8.8
"			2011-03",115,3.8,1.2,7.1
"			2011-03",137,4.9,-0.4,10.8
"			2011-03",136,4.6,-1.7,10.9
"			2011-03",135,4,-1.4,9.6
"			2011-03",133,4.5,-0.7,10.5
"			2011-03",131,4.5,-0.3,10.3
"			2011-03",130,5.1,-0.3,10.6
"			2011-03",152,6.7,1.4,12.6
"			2011-03",146,4.5,-0.9,10.8
"			2011-03",143,7,1.8,12.6
"			2011-03",140,4,0,8.4
"			2011-03",138,7.4,2.7,12.8
"			2011-03",165,4.8,1.3,9.1
"			2011-03",162,6.8,2.1,11.5
"			2011-03",159,7.4,3.1,12.6
"			2011-03",156,5.3,0.5,11.4
"			2011-03",155,7.1,2.3,12.6
"			2011-03",184,7.8,5.1,10.7
"			2011-03",174,,,
"			2011-03",172,4.2,-1.1,10.1
"			2011-03",170,5.9,1.8,10.6
"			2011-03",169,5.3,3,8.3
"			2011-03",168,6.3,2.5,10.4
"			2011-03",201,3.1,-1.8,8.2
"			2011-03",192,5.4,-1.8,12.2
"			2011-03",189,9.3,5.8,13.1
"			2011-03",188,7.6,3.4,11.5
"			2011-03",185,7.6,5.1,10.4
"			2011-03",217,2.1,-3.2,8
"			2011-03",216,0.7,-4.7,5.9
"			2011-03",212,2.9,-3.4,9.8
"			2011-03",211,1.7,-4,7.6
"			2011-03",203,3.4,-2.7,9.9
"			2011-03",202,3.6,-2.4,10
"			2011-03",236,4,-2.3,10.9
"			2011-03",235,3.5,-1,8.1
"			2011-03",232,3.6,-2,9.3
"			2011-03",226,2.9,-3.7,9.8
"			2011-03",221,1.7,-4.8,8.5
"			2011-03",247,3.4,-3.5,10.9
"			2011-03",245,4.4,-0.7,10.3
"			2011-03",244,1.9,-4.7,9.4
"			2011-03",243,4,-0.6,9.1
"			2011-03",238,3.2,-3.6,10.5
"			2011-03",255,6.8,1.5,12.5
"			2011-03",254,4,-2.2,10.6
"			2011-03",253,8,2.5,13.9
"			2011-03",252,3.9,-1,9.2
"			2011-03",251,4.6,-1,10.6
"			2011-03",248,2,-3.8,8.7
"			2011-03",261,4.5,-1.3,10.5
"			2011-03",260,5.2,-1.2,12
"			2011-03",259,4.8,-0.6,10.7
"			2011-03",258,5.6,0.2,11.5
"			2011-03",257,7.3,2,13
"			2011-03",271,1.8,-5.1,9.1
"			2011-03",266,7.1,2.3,12.7
"			2011-03",264,4.9,-1.6,11.5
"			2011-03",263,5.7,-1.8,13.4
"			2011-03",262,5.9,-0.1,12.3
"			2011-03",279,5.6,-0.6,11.6
"			2011-03",278,3.6,-4.4,11.7
"			2011-03",277,5.8,0.3,11.8
"			2011-03",276,3.1,-3.8,9.9
"			2011-03",273,4.5,-1.1,10.4
"			2011-03",272,3.9,-1.7,9.6
"			2011-03",288,5.9,-1.7,13.3
"			2011-03",285,5.6,-1.8,13.4
"			2011-03",284,3.8,-3.3,10.8
"			2011-03",283,5.1,-1.4,12
"			2011-03",281,5.2,-1.6,12.2
"			2011-03",175,3,-0.8,9.1
"			2011-03",256,4.8,-1.7,12
"			2011-03",295,6.7,1.2,12.4
"			2011-03",294,6.9,1.9,12.2
"			2011-03",289,5.7,-0.1,11.9
"			2011-04",252,10.3,4.1,16.4
"			2011-04",251,11.4,4.7,18
"			2011-04",248,9.5,1.9,16.5
"			2011-04",261,10.6,3.9,17.4
"			2011-04",260,11.6,4.2,18.6
"			2011-04",259,11.1,4.7,17.4
"			2011-04",258,11.9,5.5,17.9
"			2011-04",257,13.4,8.3,18.7
"			2011-04",271,8.6,0.5,16.6
"			2011-04",266,13.2,8.1,18.7
"			2011-04",264,11.7,4,19
"			2011-04",263,12.2,4.5,20
"			2011-04",262,12.2,5.6,18.7
"			2011-04",279,12.4,5.7,19.2
"			2011-04",278,10.9,2.1,19.2
"			2011-04",277,12,6.1,17.9
"			2011-04",276,10,2.3,17.4
"			2011-04",273,11.1,4.7,17.6
"			2011-04",272,10.6,3.5,17.4
"			2011-04",288,12.5,5.2,19.8
"			2011-04",285,12.8,5,20.4
"			2011-04",284,11,3.6,18.3
"			2011-04",283,11.5,4,18.7
"			2011-04",281,11.8,4.3,18.9
"			2011-04",175,9.6,5.1,15.9
"			2011-04",256,,,
"			2011-04",295,13.1,7.3,18.9
"			2011-04",294,12.7,7.5,17.5
"			2011-04",289,12.5,5.7,19.1
"			2011-04",95,9.1,2.1,16
"			2011-04",90,11.4,6.5,16.2
"			2011-04",102,7.8,5.1,11.2
"			2011-04",101,10.1,3.3,16.7
"			2011-04",100,5.7,0.2,11.3
"			2011-04",99,9.2,2.2,16.2
"			2011-04",98,9.9,4.1,16.7
"			2011-04",114,11.1,5.1,17.5
"			2011-04",112,10,7,14
"			2011-04",108,10.7,6.8,15.6
"			2011-04",106,11.1,6.7,15.7
"			2011-04",105,11.7,6.8,16.7
"			2011-04",104,11,5.7,16.2
"			2011-04",129,9.5,3.8,15.2
"			2011-04",127,10.6,3.8,17.4
"			2011-04",121,10.6,3.6,17.6
"			2011-04",119,10.1,5,16
"			2011-04",115,9.6,6.4,13.2
"			2011-04",137,11.5,5.5,18
"			2011-04",136,11.5,4.9,18.3
"			2011-04",135,10.9,4.5,17.2
"			2011-04",133,11.6,5.9,17.7
"			2011-04",131,11.9,6.3,18.4
"			2011-04",130,10.9,5.8,16.1
"			2011-04",152,12.6,7,18.5
"			2011-04",146,11.7,5.4,18.5
"			2011-04",143,13.7,8,19.8
"			2011-04",140,10.1,5.3,15.3
"			2011-04",138,13.4,8.7,18.8
"			2011-04",165,10.6,6.2,15.6
"			2011-04",162,12.2,8,16.6
"			2011-04",159,13.1,9.3,17.3
"			2011-04",156,12.2,6.5,18.8
"			2011-04",155,12.9,8.1,18.5
"			2011-04",184,13.2,9.3,17
"			2011-04",174,11.2,4.2,18
"			2011-04",172,10.8,4.1,17.5
"			2011-04",170,11.9,6.9,17.3
"			2011-04",169,9.6,6.5,13.7
"			2011-04",168,12.3,8.9,16
"			2011-04",201,9,3.9,14.1
"			2011-04",192,12,4.9,18.9
"			2011-04",189,14.2,10.6,18.1
"			2011-04",188,13.1,8.3,17.5
"			2011-04",185,12.3,9,15.5
"			2011-04",217,9.1,2.9,15.8
"			2011-04",216,7.6,1.9,13.5
"			2011-04",212,10.1,2.9,17.6
"			2011-04",211,8.7,2.4,15.1
"			2011-04",203,10.2,3.6,17.3
"			2011-04",202,10.5,4.1,17.6
"			2011-04",236,11,4.3,18.1
"			2011-04",235,9.5,4.3,14.5
"			2011-04",232,10.6,3.9,17.4
"			2011-04",226,10.2,2.5,17.4
"			2011-04",221,9.1,1.8,16.2
"			2011-04",247,10.7,2.6,18.6
"			2011-04",245,11.5,5.2,18.1
"			2011-04",244,9.4,1.6,17.2
"			2011-04",243,10.3,4.5,16.4
"			2011-04",238,10.4,2.8,18.3
"			2011-04",255,12.9,7.4,19
"			2011-04",254,11.3,4.1,18.5
"			2011-04",253,14.4,9.4,19.7
"			2011-05",251,18.5,13,24.1
"			2011-05",248,16.4,10.2,22.3
"			2011-05",261,17.3,12.3,23
"			2011-05",260,18,12.7,23.5
"			2011-05",259,17.4,12.7,22.5
"			2011-05",258,17.5,12.6,22.6
"			2011-05",257,18.3,14.1,23
"			2011-05",255,18,13.6,23
"			2011-05",271,15,7.9,21.9
"			2011-05",266,18.3,14.5,23.2
"			2011-05",264,17.4,10.8,24.3
"			2011-05",263,18,12.1,24.2
"			2011-05",262,17.7,12.8,23.1
"			2011-05",278,17,9.7,24.4
"			2011-05",277,16.5,11.8,21.7
"			2011-05",276,15.9,9.2,23.1
"			2011-05",273,16.7,11,22.8
"			2011-05",272,16.7,10.7,22.9
"			2011-05",288,17.9,12,24.1
"			2011-05",285,18,11.8,24.5
"			2011-05",284,16.7,10.4,22.9
"			2011-05",283,16.5,11,22.6
"			2011-05",281,16.8,10.8,22.9
"			2011-05",279,17.9,12.1,23.8
"			2011-05",175,15.4,11.9,20.5
"			2011-05",256,18,12,24.4
"			2011-05",295,18.1,13.7,22.9
"			2011-05",294,17.3,13.6,21.5
"			2011-05",289,17.8,12.4,23.6
"			2011-05",95,16.7,10.7,23
"			2011-05",90,14.3,10.8,18.5
"			2011-05",102,14,10.7,17.9
"			2011-05",101,17.1,11,23.3
"			2011-05",100,12.6,7.2,18
"			2011-05",99,16.8,11.3,23.5
"			2011-05",98,16.8,11.1,23.7
"			2011-05",114,18.3,12.6,24.1
"			2011-05",112,16.8,13.4,20.9
"			2011-05",108,17.9,13.6,23
"			2011-05",106,15,11.6,19.1
"			2011-05",105,16,12.3,20.7
"			2011-05",104,15.1,11,19.8
"			2011-05",129,16.5,11.9,21.6
"			2011-05",127,17.6,11.5,23.7
"			2011-05",121,17.3,10.8,23.7
"			2011-05",119,16.2,11.2,21.9
"			2011-05",115,14.1,11.5,17.3
"			2011-05",137,17.3,11.7,23.5
"			2011-05",136,17.5,11.6,23.7
"			2011-05",135,16.7,11,22.3
"			2011-05",133,18.1,13.1,23.6
"			2011-05",131,19.3,14.3,24.9
"			2011-05",130,14.8,10.9,19.5
"			2011-05",152,17.2,13,21.9
"			2011-05",146,18.8,13.2,24.6
"			2011-05",143,18.8,13.8,24.2
"			2011-05",140,17.5,13,22.6
"			2011-05",138,17.6,14,21.9
"			2011-05",165,17,13.4,21.4
"			2011-05",162,16.7,13.8,20.7
"			2011-05",159,17.3,14.4,20.8
"			2011-05",156,19,14.1,24.8
"			2011-05",155,17.9,14.4,22.2
"			2011-05",184,18.2,15.1,21.6
"			2011-05",174,16.9,11.3,23
"			2011-05",172,18.4,13.1,24
"			2011-05",170,17.6,13.7,22.5
"			2011-05",169,15.2,12.4,18.8
"			2011-05",168,17.1,14.7,20.5
"			2011-05",201,16.2,11.1,21.6
"			2011-05",192,17.5,11.9,23.2
"			2011-05",189,18.7,16.2,21.9
"			2011-05",188,18,15.1,21.4
"			2011-05",185,17.2,15,20.3
"			2011-05",216,14.2,9,19.8
"			2011-05",212,17.2,10.6,24.5
"			2011-05",211,15.4,9.8,22
"			2011-05",203,17.4,11.3,23.7
"			2011-05",202,17.4,11.3,24
"			2011-05",236,18,12.1,24.3
"			2011-05",235,16.7,12.2,21.5
"			2011-05",232,18.1,12.5,23.9
"			2011-05",226,16.8,10.3,23.3
"			2011-05",221,16.1,9.7,22.5
"			2011-05",217,15.9,10.2,22.3
"			2011-05",247,17.7,11.3,24.1
"			2011-05",245,18.6,13.1,24.4
"			2011-05",244,16.4,9.7,23
"			2011-05",243,17.6,12.6,23
"			2011-05",238,17.3,10.8,23.6
"			2011-05",254,18.3,12.3,24.4
"			2011-05",253,19.3,15.5,23.7
"			2011-05",252,17.6,12.5,22.9
"			2011-06",251,22.8,18.6,28.6
"			2011-06",248,21.2,15.9,26.9
"			2011-06",261,21.9,18.2,26.8
"			2011-06",260,22.5,18.7,27
"			2011-06",259,22,18.7,26.4
"			2011-06",258,22.6,19.2,26.6
"			2011-06",257,22.7,19.2,27.1
"			2011-06",255,22.3,18.8,27.2
"			2011-06",271,20,13.8,27
"			2011-06",266,22.6,19.1,27.4
"			2011-06",264,22.4,16.8,28.7
"			2011-06",263,23.1,18.5,28.7
"			2011-06",262,21.9,18.1,27
"			2011-06",278,22.4,15.9,29.4
"			2011-06",277,22,17.3,27.4
"			2011-06",276,21.3,15.1,28.5
"			2011-06",273,21.6,16.2,27.7
"			2011-06",272,21.8,16.1,27.9
"			2011-06",288,23.3,18.5,29
"			2011-06",285,23.6,18.3,30.1
"			2011-06",284,22.1,16.5,27.9
"			2011-06",283,22.1,17.1,28.1
"			2011-06",281,22.6,17.3,28.4
"			2011-06",279,23.4,17.9,29.1
"			2011-06",175,19.4,16.5,23.7
"			2011-06",256,22.7,18,28.9
"			2011-06",295,22.2,18.6,27
"			2011-06",294,21.5,18.7,25.2
"			2011-06",289,22.7,17.9,28.2
"			2011-06",95,21.3,16.5,26.5
"			2011-06",90,20.2,16.6,24.5
"			2011-06",102,17.2,14.1,21.3
"			2011-06",101,21.9,17,27.2
"			2011-06",100,17.1,11.9,22.3
"			2011-06",99,21,16.5,26.7
"			2011-06",98,21.2,16.6,27.2
"			2011-06",114,22.8,17.9,28.3
"			2011-06",112,20,17.1,23.8
"			2011-06",108,22,18.4,26.6
"			2011-06",106,20.2,16.7,24.2
"			2011-06",105,22,18,26
"			2011-06",104,20.8,16.6,25.3
"			2011-06",129,20.3,16.5,24.9
"			2011-06",127,22.3,17,28.1
"			2011-06",121,21.8,16.1,28.8
"			2011-06",119,21.1,17,26.2
"			2011-06",115,19.8,17.1,23
"			2011-06",137,22.6,17.5,28.4
"			2011-06",136,22.6,17.3,28.5
"			2011-06",135,21.7,16.5,27.5
"			2011-06",133,22.7,18.2,27.8
"			2011-06",131,23.7,19.1,29.1
"			2011-06",130,19.8,16.1,23.9
"			2011-06",152,22,18.1,26.8
"			2011-06",146,23.4,18.7,29.5
"			2011-06",143,24.3,19.6,29.6
"			2011-06",140,21.1,17.7,25.8
"			2011-06",138,22.8,19.3,27
"			2011-06",165,21,18,25
"			2011-06",162,20.4,18.1,23.9
"			2011-06",159,21.3,19,24.8
"			2011-06",156,23.3,19.3,28.7
"			2011-06",155,21.9,18.9,25.9
"			2011-06",184,21.7,19.4,24.5
"			2011-06",174,21.9,17.3,27.2
"			2011-06",172,22.9,18.9,28.4
"			2011-06",170,21.7,18.5,26
"			2011-06",169,18.8,16.3,22.2
"			2011-06",168,21.1,19.2,23.7
"			2011-06",201,19.8,15.9,24.4
"			2011-06",192,22.2,18,27.4
"			2011-06",189,21.7,19.8,24.1
"			2011-06",188,20.9,18.8,23.3
"			2011-06",185,20.6,18.8,23.2
"			2011-06",216,18.9,13.6,25.1
"			2011-06",212,22,16.7,28.4
"			2011-06",211,19.9,14.9,26.2
"			2011-06",203,21.8,16.9,27.5
"			2011-06",202,22.1,17.2,27.8
"			2011-06",236,22.4,17.7,28.3
"			2011-06",235,20.5,17,24.7
"			2011-06",232,22.4,17.7,28
"			2011-06",226,21.6,16.2,27.7
"			2011-06",221,20.7,15.4,26.8
"			2011-06",217,20.2,15.1,26.8
"			2011-06",247,22.9,17.5,28.9
"			2011-06",245,23.1,18.6,28.9
"			2011-06",244,21.6,16,28
"			2011-06",243,21.9,18.1,26.9
"			2011-06",238,22.4,16.5,28.9
"			2011-06",254,23.4,18.4,29.1
"			2011-06",253,23.5,20.4,27.8
"			2011-06",252,21.9,18.2,26.9
"			2011-07",251,26.7,23.7,30.7
"			2011-07",248,23.9,20.6,28
"			2011-07",261,25.9,22.7,29.9
"			2011-07",260,26,23,29.6
"			2011-07",259,25.6,22.7,29.1
"			2011-07",258,26.2,23.4,29.5
"			2011-07",257,26.2,23.1,30.2
"			2011-07",255,25.7,22.6,30.1
"			2011-07",271,23.4,19.9,28
"			2011-07",266,26,23.2,29.8
"			2011-07",264,25,21.4,29.7
"			2011-07",263,25.9,22.3,30.2
"			2011-07",262,25.9,22.8,29.9
"			2011-07",278,25.6,21.6,30.6
"			2011-07",277,24.6,21.3,28.5
"			2011-07",276,24.4,20.3,29.8
"			2011-07",273,24.3,21.3,28.7
"			2011-07",272,24.5,21.3,28.6
"			2011-07",288,26.4,22.6,31.2
"			2011-07",285,26.1,22.4,31
"			2011-07",284,24.7,21.3,29.1
"			2011-07",283,25,21.5,30
"			2011-07",281,25.3,21.6,30.1
"			2011-07",279,25.9,22.4,30.3
"			2011-07",175,23.3,21.2,26.5
"			2011-07",256,25.9,22.4,30.8
"			2011-07",295,25.9,22.8,29.6
"			2011-07",294,25.6,22.7,29
"			2011-07",289,25.4,22.3,29.4
"			2011-07",95,24,21,27.9
"			2011-07",90,22.3,20.1,25.2
"			2011-07",104,22.6,20.2,25.9
"			2011-07",102,21.1,19.2,23.7
"			2011-07",101,24.4,21.7,27.9
"			2011-07",100,20.2,17.6,23.7
"			2011-07",99,24.3,21.5,28.3
"			2011-07",98,23.8,21.2,27.7
"			2011-07",114,25.5,22.4,29.5
"			2011-07",112,23.9,21.6,26.6
"			2011-07",108,24.6,22,28
"			2011-07",106,22.2,20.2,25.2
"			2011-07",105,23.4,21.1,26.3
"			2011-07",129,24.1,21.8,27.3
"			2011-07",127,25.4,22.3,29.6
"			2011-07",121,24.7,21.4,29.4
"			2011-07",119,25.3,22.4,29.1
"			2011-07",115,22.5,20.6,25
"			2011-07",136,25.5,22.3,29.8
"			2011-07",135,24.4,21.3,28.5
"			2011-07",133,25.7,23.2,29
"			2011-07",131,26.1,23.2,30
"			2011-07",130,22.1,19.5,25.5
"			2011-07",152,25.2,21.7,29.7
"			2011-07",146,26.4,23.3,30.5
"			2011-07",143,26.8,23.4,31.3
"			2011-07",140,25.1,22.5,28.5
"			2011-07",138,25.6,23,29
"			2011-07",137,24.9,21.9,29.2
"			2011-07",165,25.3,22.8,28.6
"			2011-07",162,24.5,22.1,27.6
"			2011-07",159,25.1,22.5,28.4
"			2011-07",156,26.5,23.5,30.6
"			2011-07",155,25.6,22.9,28.9
"			2011-07",184,27.3,24.5,30.7
"			2011-07",174,25.3,22.2,29
"			2011-07",172,27.1,24.2,31
"			2011-07",170,25.7,22.6,29.6
"			2011-07",169,23.4,21.2,26.6
"			2011-07",168,25.1,23.2,27.4
"			2011-07",201,23.6,20.9,27.2
"			2011-07",192,25.4,22.2,29.7
"			2011-07",189,26.7,24.8,29.2
"			2011-07",188,26.1,23.8,29.2
"			2011-07",185,26,24,28.6
"			2011-07",216,21.7,18.5,25.8
"			2011-07",212,24.7,21.6,29.1
"			2011-07",211,22.6,19.6,26.6
"			2011-07",203,24.5,21.7,28.5
"			2011-07",202,24.7,21.9,28.7
"			2011-07",236,25.8,22.9,29.6
"			2011-07",235,25,22.8,27.8
"			2011-07",232,25.6,22.6,29.4
"			2011-07",226,24.4,21.2,28.7
"			2011-07",221,23.8,20.7,28.1
"			2011-07",217,23,19.6,27.3
"			2011-07",247,25.6,22.2,30.2
"			2011-07",245,26.6,23.5,30.9
"			2011-07",244,24.4,21.1,29
"			2011-07",243,26.1,23.2,29.9
"			2011-07",238,25,21.6,29.7
"			2011-07",254,26.3,23,30.4
"			2011-07",253,27,24,30.9
"			2011-07",252,26.2,23.3,30
"			2011-08",251,26,22.9,30.2
"			2011-08",248,23.3,20,27.7
"			2011-08",261,25.2,22.7,28.7
"			2011-08",260,25.6,23,29.1
"			2011-08",259,25.1,22.6,28.2
"			2011-08",258,25.7,23.1,29
"			2011-08",257,26.4,23.8,30.1
"			2011-08",255,25.5,22.7,29.5
"			2011-08",271,23.2,19.4,28.4
"			2011-08",266,26.2,23.8,29.8
"			2011-08",264,24.4,21.3,29.1
"			2011-08",263,25.2,22.2,29.4
"			2011-08",262,25.5,22.8,29.4
"			2011-08",278,25.1,21.3,30.2
"			2011-08",277,25,21.9,29
"			2011-08",276,23.8,19.9,29.2
"			2011-08",273,24.1,21,28.7
"			2011-08",272,24.3,20.9,28.9
"			2011-08",288,25.9,22.6,30.3
"			2011-08",285,25.8,22.5,30.2
"			2011-08",284,24.1,21.2,28.3
"			2011-08",283,24.7,21.6,29.1
"			2011-08",281,24.8,21.4,29.1
"			2011-08",279,25.1,21.8,29.5
"			2011-08",175,22.4,20.7,25.6
"			2011-08",256,25.5,22.5,30.1
"			2011-08",295,25.6,23.1,29.3
"			2011-08",294,25.4,23.1,28.6
"			2011-08",289,24.9,22.2,29
"			2011-08",95,24.4,20.9,29.4
"			2011-08",90,24.8,22.1,28.1
"			2011-08",104,24.6,21.6,28.3
"			2011-08",102,22.1,20.2,25
"			2011-08",101,25.1,22.1,29.5
"			2011-08",100,20.4,17.3,24.4
"			2011-08",99,25,21.8,29.6
"			2011-08",98,24.3,21,29.1
"			2011-08",114,25.9,22.3,30.7
"			2011-08",112,25,22.9,28
"			2011-08",108,25.8,23,29.5
"			2011-08",106,24.3,21.6,27.6
"			2011-08",105,25.3,22.4,28.9
"			2011-08",129,24.5,21.9,28.2
"			2011-08",127,25.5,22.2,29.8
"			2011-08",121,24.8,21.2,30.4
"			2011-08",119,26.1,23.2,30.2
"			2011-08",115,24.1,22.2,26.6
"			2011-08",136,25.1,21.7,29.8
"			2011-08",135,23.9,21,27.8
"			2011-08",133,25.8,23.1,29.3
"			2011-08",131,26.1,23,30
"			2011-08",130,23.9,21.2,27.2
"			2011-08",146,26,22.7,30.6
"			2011-08",143,26.2,23.1,30.3
"			2011-08",140,24.9,22.3,28.7
"			2011-08",138,25.8,23.5,28.6
"			2011-08",137,24.7,21.6,29.3
"			2011-08",165,24.6,22.3,27.7
"			2011-08",162,24.8,22.7,28
"			2011-08",159,25.8,23.8,28.9
"			2011-08",156,25.9,23.1,30
"			2011-08",155,25.7,23.4,28.9
"			2011-08",152,25.3,21.9,29.5
"			2011-08",184,26,24.1,28.7
"			2011-08",174,24.9,21.9,29
"			2011-08",172,26.1,23.2,30.3
"			2011-08",170,25.3,23,28.6
"			2011-08",169,23.3,21.5,26.1
"			2011-08",168,25.3,23.6,27.5
"			2011-08",201,24.5,21.6,28.5
"			2011-08",192,25.1,22.4,29
"			2011-08",189,26.3,24.7,29
"			2011-08",188,25.5,23.9,28.1
"			2011-08",185,25.3,23.4,28.2
"			2011-08",216,21.8,18.5,26.2
"			2011-08",212,25.3,21.7,31
"			2011-08",211,23.5,20.1,28.7
"			2011-08",203,25,21.5,29.8
"			2011-08",202,25.4,22.1,30.2
"			2011-08",236,25.6,22.6,29.9
"			2011-08",235,25.3,22.7,28.6
"			2011-08",232,25.5,22.4,29.9
"			2011-08",226,24,20.8,28.4
"			2011-08",221,24,20.4,28.8
"			2011-08",217,23.7,20.4,29
"			2011-08",247,25.1,21.7,29.8
"			2011-08",245,26,22.8,30.3
"			2011-08",244,24.1,20.7,28.8
"			2011-08",243,25.8,23,29.8
"			2011-08",238,24.7,21.2,29.4
"			2011-08",254,25.7,22.5,30.1
"			2011-08",253,27.1,24.4,30.8
"			2011-08",252,25.5,22.9,29.3
"			2011-09",251,21.7,17.2,27.4
"			2011-09",248,18.8,13.6,25.1
"			2011-09",260,22.1,17,28.3
"			2011-09",259,21.8,17.3,27.3
"			2011-09",258,22.4,17.8,27.8
"			2011-09",257,23,19,27.8
"			2011-09",255,22.5,18.6,27.2
"			2011-09",271,18.2,13.1,24.5
"			2011-09",266,23.7,19.8,28.6
"			2011-09",264,20.4,15,27.3
"			2011-09",263,21.4,16.7,27.9
"			2011-09",262,22.4,17.5,28.8
"			2011-09",261,21.7,16.6,27.8
"			2011-09",278,20.5,15,27.2
"			2011-09",277,21,17.1,25.8
"			2011-09",276,18.9,14.3,25.4
"			2011-09",273,19.8,15.2,25.7
"			2011-09",272,19.6,14.7,25.6
"			2011-09",285,22,17.1,28.2
"			2011-09",284,20.1,14.9,26.2
"			2011-09",283,20.6,16.1,26.5
"			2011-09",281,20.9,16,26.8
"			2011-09",279,21,16.5,26.6
"			2011-09",175,20.1,16.9,25.7
"			2011-09",256,21.5,16.7,28.5
"			2011-09",295,22.6,19,27.6
"			2011-09",294,22.6,18.7,27.4
"			2011-09",289,21.3,16.7,27.2
"			2011-09",288,22.4,17.6,28.4
"			2011-09",95,18.8,13.3,25.3
"			2011-09",90,20.4,16.9,23.8
"			2011-09",104,19.6,16.2,23.5
"			2011-09",102,18.7,16.6,21.7
"			2011-09",101,19.6,15.3,25.3
"			2011-09",100,14.6,10.3,19.7
"			2011-09",99,19.9,14.7,26.6
"			2011-09",98,19.6,14.7,26.3
"			2011-09",114,20.5,16,26.1
"			2011-09",112,21.7,18.5,25.4
"			2011-09",108,21.8,17.7,26.6
"			2011-09",106,19.9,16.5,23.4
"			2011-09",105,20.2,16.9,24.2
"			2011-09",129,20.4,16.2,25.3
"			2011-09",127,20,15.4,25.8
"			2011-09",121,19.4,14.8,25.5
"			2011-09",119,21.7,17.4,26.7
"			2011-09",115,19.9,17.7,22.6
"			2011-09",136,20.7,16.2,26.4
"			2011-09",135,19.5,15,24.8
"			2011-09",133,21.2,17.2,25.9
"			2011-09",131,21.3,17.2,26.2
"			2011-09",130,19.9,16.4,23.6
"			2011-09",146,21.9,17.6,27.7
"			2011-09",143,23,18.9,27.9
"			2011-09",140,20.7,16.9,25.3
"			2011-09",138,22.5,19.4,26
"			2011-09",137,19.9,15.3,25.5
"			2011-09",165,21.7,18.2,26.2
"			2011-09",162,22.4,19.3,26.5
"			2011-09",159,23.3,20.5,27.1
"			2011-09",156,22.7,18.4,28.2
"			2011-09",155,23,19.7,27.2
"			2011-09",152,21.8,17.5,26.7
"			2011-09",174,21.3,16.1,27.4
"			2011-09",172,21.3,16.6,27.3
"			2011-09",170,22.7,18.7,28
"			2011-09",169,20.8,19.1,23.2
"			2011-09",168,23.3,20.6,26.4
"			2011-09",201,20.4,15.9,25.5
"			2011-09",192,21.9,17.1,27.5
"			2011-09",189,25.1,22.2,28.3
"			2011-09",188,23.5,20.7,27.1
"			2011-09",185,23.2,20.8,26.3
"			2011-09",184,23.1,20.7,26.1
"			2011-09",216,16.1,11.8,21.7
"			2011-09",212,19.5,14.5,26.3
"			2011-09",211,17.8,13.6,23.8
"			2011-09",203,19.6,14.8,25.8
"			2011-09",202,20.3,15.7,26.1
"			2011-09",235,21.1,17.3,25.6
"			2011-09",232,20.6,16,26.3
"			2011-09",226,19.1,14.2,25.3
"			2011-09",221,18.3,13.5,24.6
"			2011-09",217,17.9,14.2,24
"			2011-09",247,21,15.8,27.6
"			2011-09",245,21.7,17.4,27.4
"			2011-09",244,19.8,14.7,26.6
"			2011-09",243,21.3,16.9,26.5
"			2011-09",238,19.9,15.2,26.3
"			2011-09",236,20.7,16.3,26.3
"			2011-09",254,21.7,16.8,27.9
"			2011-09",253,24.1,20.4,29
"			2011-09",252,21.1,16.8,26.5
"			2011-10",251,14.3,8.7,20.7
"			2011-10",248,11.1,4.5,19.3
"			2011-10",260,14.9,8.4,22.2
"			2011-10",259,14.8,9,21.6
"			2011-10",258,15.3,9.8,21.6
"			2011-10",257,16.6,11.7,22.3
"			2011-10",255,15.6,11,21.2
"			2011-10",271,10.2,3.1,18.7
"			2011-10",266,17.1,12.4,22.4
"			2011-10",264,12.6,6.3,20.9
"			2011-10",263,13.8,7.7,21.7
"			2011-10",262,15.3,9.3,22.8
"			2011-10",261,14.4,7.9,21.7
"			2011-10",278,12.2,5.3,20.9
"			2011-10",277,15,9.9,20.5
"			2011-10",276,11.1,5.2,19.2
"			2011-10",273,12.4,6.7,19.5
"			2011-10",272,12.1,5.7,19.4
"			2011-10",285,14,7.9,21.8
"			2011-10",284,12.3,5.7,20.1
"			2011-10",283,13.9,7.7,21
"			2011-10",281,13.3,6.8,20.7
"			2011-10",279,13.4,7.9,20.3
"			2011-10",175,13.8,10.3,19.7
"			2011-10",256,13.5,7.7,22
"			2011-10",295,15.9,11.5,21.1
"			2011-10",294,16.1,11.8,21.4
"			2011-10",289,13.7,8,21
"			2011-10",288,14.8,8.4,22.1
"			2011-10",95,10.9,4,18.4
"			2011-10",90,14.9,10.6,19.1
"			2011-10",104,14.1,9.7,18.8
"			2011-10",102,13.4,11.4,16.4
"			2011-10",101,11.8,6.5,18.6
"			2011-10",100,8.1,1.9,14.4
"			2011-10",99,11.6,5.1,19.6
"			2011-10",98,12.1,6.1,19.6
"			2011-10",114,12.1,6.5,19
"			2011-10",112,14.8,11.2,18.8
"			2011-10",108,14.2,9.7,19.3
"			2011-10",106,14.4,10,19.1
"			2011-10",105,14.8,10.8,19.6
"			2011-10",129,13,7.3,19.1
"			2011-10",127,12,6.3,19.4
"			2011-10",121,11.6,6.2,19.3
"			2011-10",119,13.9,8.6,19.8
"			2011-10",115,15.2,12.9,18.3
"			2011-10",136,13.1,7.6,20.2
"			2011-10",135,12.4,6.5,18.8
"			2011-10",133,13.5,8.6,19.5
